Participant ID;Test ID;Detection_range_in_Meters;FOD;Scenario;Whitecane_pos_X;Whitecane_pos_Y;Whitecane_orientation;Object_detected;Distance_to_object;Person_pos_X;Person_pos_Y;Person_orientation;Person_Speed;Object_collision;Object_pos_X;Object_pos_Y;Time_stamp;Timer
1;2;2;2;3;-4.991842;-5.190419;4.863927;Box25;0.545;-4.634654;-4.94703;62.92352;0;;-5.056;0.3;5/5/2020 9:26:10 AM;00:00:22.8365242
1;2;2;2;3;-4.998561;-5.203842;4.619432;Box25;0.549;-4.644888;-4.963515;63.56739;0;;-5.056;0.3;5/5/2020 9:26:10 AM;00:00:22.8588144
1;2;2;2;3;-4.999632;-5.213997;3.855657;Box25;0.553;-4.654997;-4.980346;64.24905;0;;-5.056;0.3;5/5/2020 9:26:10 AM;00:00:22.8813106
1;2;2;2;3;-4.999442;-5.223382;3.073349;Box25;0.557;-4.665154;-4.997613;64.82932;0;;-5.056;0.3;5/5/2020 9:26:10 AM;00:00:22.9034739
1;2;2;2;3;-5.009414;-5.236083;2.370201;Box25;0.562;-4.674969;-5.014347;65.40535;0;;-5.056;0.3;5/5/2020 9:26:10 AM;00:00:22.9260149
1;2;2;2;3;-5.011408;-5.24382;2.519795;Box25;0.566;-4.684993;-5.031867;65.94187;0;;-5.056;0.3;5/5/2020 9:26:10 AM;00:00:22.9514338
1;2;2;2;3;-5.020515;-5.254149;3.313298;Box25;0.570;-4.695544;-5.05013;66.79102;0;;-5.056;0.3;5/5/2020 9:26:10 AM;00:00:22.9637174
1;2;2;2;3;-5.037265;-5.265234;5.227593;Box25;0.574;-4.706369;-5.068663;67.49994;0;;-5.056;0.3;5/5/2020 9:26:10 AM;00:00:22.9758860
1;2;2;2;3;-5.044972;-5.270504;6.232296;null;0.000;-4.712142;-5.077909;68.12249;0;;-5.056;0.3;5/5/2020 9:26:10 AM;00:00:22.9919274
1;2;2;2;3;-5.05424;-5.275547;7.470691;null;0.000;-4.717342;-5.086876;68.88037;0;;-5.056;0.3;5/5/2020 9:26:10 AM;00:00:23.0040886
1;2;2;2;3;-5.073133;-5.284504;9.573068;null;0.000;-4.728052;-5.105751;69.90176;0;;-5.056;0.3;5/5/2020 9:26:10 AM;00:00:23.0160990
1;2;2;2;3;-5.083298;-5.288423;10.57381;null;0.000;-4.733599;-5.11495;70.35448;0;;-5.056;0.3;5/5/2020 9:26:10 AM;00:00:23.0319793
1;2;2;2;3;-5.097556;-5.293722;11.47139;null;0.000;-4.739651;-5.124506;70.96059;0;;-5.056;0.3;5/5/2020 9:26:10 AM;00:00:23.0445903
1;2;2;2;3;-5.107747;-5.29726;12.41155;null;0.000;-4.745245;-5.133535;71.61115;0;;-5.056;0.3;5/5/2020 9:26:10 AM;00:00:23.0568324
1;2;2;2;3;-5.119695;-5.299385;13.54344;null;0.000;-4.751338;-5.142302;72.28284;0;;-5.056;0.3;5/5/2020 9:26:10 AM;00:00:23.0726494
1;2;2;2;3;-5.134767;-5.303596;14.69724;null;0.000;-4.757461;-5.151392;72.93947;0;;-5.056;0.3;5/5/2020 9:26:10 AM;00:00:23.0850690
1;2;2;2;3;-5.161322;-5.308029;17.53814;null;0.000;-4.769899;-5.169561;74.63069;0;;-5.056;0.3;5/5/2020 9:26:10 AM;00:00:23.1070766
1;2;2;2;3;-5.175643;-5.309436;19.14127;null;0.000;-4.776709;-5.178395;75.49446;0;;-5.056;0.3;5/5/2020 9:26:10 AM;00:00:23.1322309
1;2;2;2;3;-5.208198;-5.311813;22.57622;null;0.000;-4.789394;-5.195573;77.18536;0;;-5.056;0.3;5/5/2020 9:26:10 AM;00:00:23.1546280
1;2;2;2;3;-5.244091;-5.314641;25.85246;null;0.000;-4.802694;-5.212486;78.92551;0;;-5.056;0.3;5/5/2020 9:26:10 AM;00:00:23.1798867
1;2;2;2;3;-5.272543;-5.311849;29.48509;null;0.000;-4.815239;-5.227688;80.51949;0;;-5.056;0.3;5/5/2020 9:26:10 AM;00:00:23.1930143
1;2;2;2;3;-5.305168;-5.309688;33.20436;null;0.000;-4.827559;-5.243238;82.00147;0;;-5.056;0.3;5/5/2020 9:26:10 AM;00:00:23.2051525
1;2;2;2;3;-5.336946;-5.304767;37.40339;Box12;1.712;-4.83882;-5.257601;83.44603;0;;-6.4016;0.3;5/5/2020 9:26:10 AM;00:00:23.2208452
1;2;2;2;3;-5.350823;-5.300655;39.54977;Box12;1.696;-4.844496;-5.26422;84.06499;0;;-6.4016;0.3;5/5/2020 9:26:11 AM;00:00:23.2330315
1;2;2;2;3;-5.363056;-5.296494;41.52496;Box12;1.690;-4.850245;-5.270537;84.61449;0;;-6.4016;0.3;5/5/2020 9:26:11 AM;00:00:23.2458903
1;2;2;2;3;-5.378719;-5.29345;43.33197;Box12;1.686;-4.856115;-5.277295;85.22859;0;;-6.4016;0.3;5/5/2020 9:26:11 AM;00:00:23.2722286
1;2;2;2;3;-5.391254;-5.288214;44.97917;Box11;1.659;-4.861604;-5.283315;85.76339;0;;-6.660399;0.3;5/5/2020 9:26:11 AM;00:00:23.2952983
1;2;2;2;3;-5.426431;-5.272874;48.79688;Box11;1.653;-4.877601;-5.301182;87.12553;0;;-6.660399;0.3;5/5/2020 9:26:11 AM;00:00:23.3230832
1;2;2;2;3;-5.448716;-5.26255;51.74105;Box11;1.635;-4.888875;-5.312753;88.03366;0;;-6.660399;0.3;5/5/2020 9:26:11 AM;00:00:23.3448145
1;2;2;2;3;-5.472898;-5.252328;55.32259;Box11;1.624;-4.90097;-5.324177;88.92197;0;;-6.660399;0.3;5/5/2020 9:26:11 AM;00:00:23.3672056
1;2;2;2;3;-5.492117;-5.239482;59.25901;Box11;1.612;-4.913163;-5.334626;89.72005;0;;-6.660399;0.3;5/5/2020 9:26:11 AM;00:00:23.3926817
1;2;2;2;3;-5.514165;-5.229011;62.95518;Box17;0.813;-4.925571;-5.344986;90.57511;0;;-6.132;0.3;5/5/2020 9:26:11 AM;00:00:23.4151853
1;2;2;2;3;-5.537686;-5.22138;66.45563;Box17;0.796;-4.938155;-5.353853;91.46194;0;;-6.132;0.3;5/5/2020 9:26:11 AM;00:00:23.4408824
1;2;2;2;3;-5.554112;-5.212419;68.56455;Box17;0.778;-4.951109;-5.362453;92.11388;0;;-6.132;0.3;5/5/2020 9:26:11 AM;00:00:23.4531441
1;2;2;2;3;-5.574004;-5.207888;69.34044;Box17;0.767;-4.964057;-5.371065;92.67036;0;;-6.132;0.3;5/5/2020 9:26:11 AM;00:00:23.4731696
1;2;2;2;3;-5.59266;-5.204825;69.39547;Box17;0.752;-4.977825;-5.378901;93.19129;0;;-6.132;0.3;5/5/2020 9:26:11 AM;00:00:23.4955397
1;2;2;2;3;-5.60925;-5.201217;70.35138;Box17;0.739;-4.991684;-5.386293;93.61969;0;;-6.132;0.3;5/5/2020 9:26:11 AM;00:00:23.5178372
1;2;2;2;3;-5.625527;-5.198553;71.37427;Box17;0.727;-5.005805;-5.393635;93.85463;0;;-6.132;0.3;5/5/2020 9:26:11 AM;00:00:23.5615508
1;2;2;2;3;-5.636284;-5.197798;72.35951;Box17;0.716;-5.020279;-5.4003;93.94255;0;;-6.132;0.3;5/5/2020 9:26:11 AM;00:00:23.5775382
1;2;2;2;3;-5.607752;-5.159235;73.24592;Box17;0.708;-5.050295;-5.412044;93.54771;0;;-6.132;0.3;5/5/2020 9:26:11 AM;00:00:23.5996148
1;2;2;2;3;-5.607752;-5.159235;73.24592;Box17;0.733;-5.050295;-5.412044;93.54771;0;;-6.132;0.3;5/5/2020 9:26:11 AM;00:00:23.6118607
1;2;2;2;3;-5.525708;-5.163348;71.95246;Box17;0.733;-5.065764;-5.417768;93.26627;0;;-6.132;0.3;5/5/2020 9:26:11 AM;00:00:23.6294753
1;2;2;2;3;-5.548228;-5.180276;70.94097;Box17;0.794;-5.082162;-5.422907;93.02985;0;;-6.132;0.3;5/5/2020 9:26:11 AM;00:00:23.6518630
1;2;2;2;3;-5.561562;-5.193131;69.8129;Box17;0.774;-5.098768;-5.428063;92.79783;0;;-6.132;0.3;5/5/2020 9:26:11 AM;00:00:23.6742925
1;2;2;2;3;-5.570292;-5.207693;68.49612;Box17;0.763;-5.116568;-5.432448;92.61897;0;;-6.132;0.3;5/5/2020 9:26:11 AM;00:00:23.6965786
1;2;2;2;3;-5.582222;-5.226128;67.0611;Box17;0.755;-5.134223;-5.43638;92.55804;0;;-6.132;0.3;5/5/2020 9:26:11 AM;00:00:23.7188915
1;2;2;2;3;-5.59042;-5.243182;65.59457;Box17;0.745;-5.151778;-5.440689;92.4528;0;;-6.132;0.3;5/5/2020 9:26:11 AM;00:00:23.7415335
1;2;2;2;3;-5.599895;-5.264616;63.72379;Box17;0.738;-5.168797;-5.445146;91.76663;0;;-6.132;0.3;5/5/2020 9:26:11 AM;00:00:23.7686585
1;2;2;2;3;-5.607296;-5.284969;61.58547;Box17;0.730;-5.185987;-5.448835;91.22719;0;;-6.132;0.3;5/5/2020 9:26:11 AM;00:00:23.7859281
1;2;2;2;3;-5.615602;-5.30838;59.27078;Box17;0.725;-5.203323;-5.453013;90.47259;0;;-6.132;0.3;5/5/2020 9:26:11 AM;00:00:23.8082649
1;2;2;2;3;-5.623189;-5.332311;56.74475;Box17;0.720;-5.220644;-5.456523;89.57875;0;;-6.132;0.3;5/5/2020 9:26:11 AM;00:00:23.8306143
1;2;2;2;3;-5.628622;-5.355;53.74841;Box11;1.455;-5.237994;-5.460273;89.10802;0;;-6.660399;0.3;5/5/2020 9:26:11 AM;00:00:23.8529181
1;2;2;2;3;-5.635125;-5.379855;50.37565;Box11;1.437;-5.255938;-5.463927;88.86895;0;;-6.660399;0.3;5/5/2020 9:26:11 AM;00:00:23.8752670
1;2;2;2;3;-5.641413;-5.403992;47.13224;Box11;1.417;-5.273682;-5.467804;88.90625;0;;-6.660399;0.3;5/5/2020 9:26:11 AM;00:00:23.8978020
1;2;2;2;3;-5.645129;-5.425492;43.98486;Box11;1.399;-5.290315;-5.471336;88.91403;0;;-6.660399;0.3;5/5/2020 9:26:11 AM;00:00:23.9198783
1;2;2;2;3;-5.650857;-5.448099;40.93062;Box11;1.383;-5.306888;-5.474921;88.77174;0;;-6.660399;0.3;5/5/2020 9:26:11 AM;00:00:23.9450119
1;2;2;2;3;-5.656754;-5.468902;38.1254;Box11;1.366;-5.321743;-5.478353;88.69339;0;;-6.660399;0.3;5/5/2020 9:26:11 AM;00:00:23.9673238
1;2;2;2;3;-5.661081;-5.487243;35.88903;Box12;1.387;-5.335557;-5.481682;88.51189;0;;-6.4016;0.3;5/5/2020 9:26:11 AM;00:00:23.9926951
1;2;2;2;3;-5.667808;-5.505579;33.92738;Box12;1.370;-5.348882;-5.485868;88.09191;0;;-6.4016;0.3;5/5/2020 9:26:11 AM;00:00:24.0151106
1;2;2;2;3;-5.674581;-5.523264;32.00217;Box12;1.353;-5.361793;-5.489666;87.69878;0;;-6.4016;0.3;5/5/2020 9:26:11 AM;00:00:24.0369531
1;2;2;2;3;-5.679488;-5.538177;29.92436;Box12;1.336;-5.374623;-5.493241;87.41444;0;;-6.4016;0.3;5/5/2020 9:26:11 AM;00:00:24.0532778
1;2;2;2;3;-5.687115;-5.552106;28.00583;Box12;1.322;-5.387238;-5.496737;87.17999;0;;-6.4016;0.3;5/5/2020 9:26:11 AM;00:00:24.0751818
1;2;2;2;3;-5.694642;-5.564438;26.29869;Box12;1.308;-5.400308;-5.500618;87.04839;0;;-6.4016;0.3;5/5/2020 9:26:11 AM;00:00:24.0912869
1;2;2;2;3;-5.701741;-5.575657;24.91742;Box12;1.294;-5.413245;-5.504241;86.95987;0;;-6.4016;0.3;5/5/2020 9:26:11 AM;00:00:24.1036026
1;2;2;2;3;-5.706913;-5.581277;24.36308;Box12;1.282;-5.419775;-5.506241;86.92168;0;;-6.4016;0.3;5/5/2020 9:26:11 AM;00:00:24.1162459
1;2;2;2;3;-5.711362;-5.58511;24.26717;Box12;1.275;-5.426138;-5.508072;86.95313;0;;-6.4016;0.3;5/5/2020 9:26:11 AM;00:00:24.1320974
1;2;2;2;3;-5.715776;-5.589306;23.92754;Box12;1.270;-5.432904;-5.510266;87.01283;0;;-6.4016;0.3;5/5/2020 9:26:11 AM;00:00:24.1444285
1;2;2;2;3;-5.725331;-5.597559;22.91908;Box12;1.264;-5.446527;-5.514763;87.26729;0;;-6.4016;0.3;5/5/2020 9:26:11 AM;00:00:24.1579128
1;2;2;2;3;-5.730648;-5.600838;22.63898;Box12;1.253;-5.453169;-5.516813;87.40039;0;;-6.4016;0.3;5/5/2020 9:26:11 AM;00:00:24.1739321
1;2;2;2;3;-5.736713;-5.604068;22.42873;Box12;1.248;-5.460244;-5.519375;87.60939;0;;-6.4016;0.3;5/5/2020 9:26:11 AM;00:00:24.1861989
1;2;2;2;3;-5.743147;-5.607052;22.30744;Box12;1.242;-5.467154;-5.521808;87.81886;0;;-6.4016;0.3;5/5/2020 9:26:11 AM;00:00:24.1985056
1;2;2;2;3;-5.750056;-5.609477;22.50527;Box12;1.236;-5.474521;-5.524195;88.04581;0;;-6.4016;0.3;5/5/2020 9:26:11 AM;00:00:24.2148115
1;2;2;2;3;-5.764131;-5.61388;22.99843;Box12;1.231;-5.488985;-5.529368;88.55203;0;;-6.4016;0.3;5/5/2020 9:26:12 AM;00:00:24.2371794
1;2;2;2;3;-5.772079;-5.615746;23.19436;Box12;1.220;-5.496029;-5.532579;88.82707;0;;-6.4016;0.3;5/5/2020 9:26:12 AM;00:00:24.2532299
1;2;2;2;3;-5.78618;-5.617774;23.76721;Box12;1.215;-5.511055;-5.538712;89.40714;0;;-6.4016;0.3;5/5/2020 9:26:12 AM;00:00:24.2656159
1;2;2;2;3;-5.794891;-5.618152;24.22617;Box12;1.206;-5.518768;-5.541533;89.77696;0;;-6.4016;0.3;5/5/2020 9:26:12 AM;00:00:24.2780363
1;2;2;2;3;-5.811323;-5.617017;24.89773;Box12;1.201;-5.534767;-5.548132;90.56493;0;;-6.4016;0.3;5/5/2020 9:26:12 AM;00:00:24.2949725
1;2;2;2;3;-5.820488;-5.616203;25.18937;Box12;1.194;-5.542602;-5.551883;90.96649;0;;-6.4016;0.3;5/5/2020 9:26:12 AM;00:00:24.3078616
1;2;2;2;3;-5.826797;-5.614783;25.48514;Box12;1.190;-5.550932;-5.555492;91.50401;0;;-6.4016;0.3;5/5/2020 9:26:12 AM;00:00:24.3204853
1;2;2;2;3;-5.837329;-5.612261;26.24263;Box12;1.188;-5.559492;-5.559087;92.14214;0;;-6.4016;0.3;5/5/2020 9:26:12 AM;00:00:24.3367668
1;2;2;2;3;-5.847255;-5.610703;26.94699;Box12;1.185;-5.568173;-5.562797;92.8146;0;;-6.4016;0.3;5/5/2020 9:26:12 AM;00:00:24.3497021
1;2;2;2;3;-5.865549;-5.603475;28.83432;Box12;1.181;-5.585721;-5.57028;94.21899;0;;-6.4016;0.3;5/5/2020 9:26:12 AM;00:00:24.3621246
1;2;2;2;3;-5.876876;-5.599932;29.94353;Box12;1.179;-5.594631;-5.574178;94.89593;0;;-6.4016;0.3;5/5/2020 9:26:12 AM;00:00:24.3782126
1;2;2;2;3;-5.886045;-5.595359;31.00719;Box12;1.176;-5.603712;-5.578314;95.71001;0;;-6.4016;0.3;5/5/2020 9:26:12 AM;00:00:24.4004927
1;2;2;2;3;-5.909806;-5.585526;33.8576;Box12;1.176;-5.621801;-5.586488;97.33414;0;;-6.4016;0.3;5/5/2020 9:26:12 AM;00:00:24.4166587
1;2;2;2;3;-5.931181;-5.574009;36.32468;Box11;1.103;-5.640429;-5.595166;99.02456;0;;-6.660399;0.3;5/5/2020 9:26:12 AM;00:00:24.4290510
1;2;2;2;3;-5.943124;-5.566979;37.43357;Box11;1.096;-5.650005;-5.599414;99.8359;0;;-6.660399;0.3;5/5/2020 9:26:12 AM;00:00:24.4414201
1;2;2;2;3;-5.955173;-5.560821;38.48764;Box11;1.092;-5.659109;-5.603951;100.6555;0;;-6.660399;0.3;5/5/2020 9:26:12 AM;00:00:24.4574248
1;2;2;2;3;-5.96697;-5.553609;39.60136;Box11;1.088;-5.668682;-5.608102;101.4416;0;;-6.660399;0.3;5/5/2020 9:26:12 AM;00:00:24.4697355
1;2;2;2;3;-5.991426;-5.537746;42.08445;Box11;1.085;-5.686978;-5.616793;102.9462;0;;-6.660399;0.3;5/5/2020 9:26:12 AM;00:00:24.4857014
1;2;2;2;3;-6.00319;-5.529142;43.41722;Box11;1.079;-5.696021;-5.621273;103.6612;0;;-6.660399;0.3;5/5/2020 9:26:12 AM;00:00:24.4980282
1;2;2;2;3;-6.014904;-5.520878;44.72771;Box11;1.077;-5.705223;-5.626106;104.3903;0;;-6.660399;0.3;5/5/2020 9:26:12 AM;00:00:24.5104565
1;2;2;2;3;-6.027955;-5.51269;46.15618;Box17;0.570;-5.714189;-5.630967;105.077;0;;-6.132;0.3;5/5/2020 9:26:12 AM;00:00:24.5264103
1;2;2;2;3;-6.039621;-5.503205;47.58297;Box17;0.564;-5.723385;-5.635736;105.692;0;;-6.132;0.3;5/5/2020 9:26:12 AM;00:00:24.5390061
1;2;2;2;3;-6.066018;-5.484583;50.62869;Box17;0.558;-5.742408;-5.645747;106.9158;0;;-6.132;0.3;5/5/2020 9:26:12 AM;00:00:24.5653403
1;2;2;2;3;-6.077388;-5.474412;52.12214;Box17;0.547;-5.751594;-5.65043;107.5852;0;;-6.132;0.3;5/5/2020 9:26:12 AM;00:00:24.5874213
1;2;2;2;3;-6.091918;-5.464978;53.759;Box17;0.541;-5.761542;-5.655608;108.299;0;;-6.132;0.3;5/5/2020 9:26:12 AM;00:00:24.6102094
1;2;2;2;3;-6.115261;-5.443873;57.74469;Box17;0.537;-5.780239;-5.664768;109.6568;0;;-6.132;0.3;5/5/2020 9:26:12 AM;00:00:24.6356542
1;2;2;2;3;-6.140627;-5.424192;62.64162;Box17;0.528;-5.798657;-5.673587;110.9826;0;;-6.132;0.3;5/5/2020 9:26:12 AM;00:00:24.6573725
1;2;2;2;3;-6.177385;-5.397433;68.68449;Box17;0.522;-5.826653;-5.686574;112.8202;0;;-6.132;0.3;5/5/2020 9:26:12 AM;00:00:24.6838177
1;2;2;2;3;-6.17264;-5.365624;71.12193;Box17;0.517;-5.845466;-5.694344;114.0952;0;;-6.132;0.3;5/5/2020 9:26:12 AM;00:00:24.7055452
1;2;2;2;3;-6.2023;-5.341034;74.74013;Box17;0.510;-5.873439;-5.705571;116.0595;0;;-6.132;0.3;5/5/2020 9:26:12 AM;00:00:24.7270567
1;2;2;2;3;-6.219123;-5.325616;76.9107;Box17;0.509;-5.892323;-5.712707;117.3727;0;;-6.132;0.3;5/5/2020 9:26:12 AM;00:00:24.7463728
1;2;2;2;3;-6.238623;-5.314584;78.91045;Box17;0.510;-5.910482;-5.718307;118.7689;0;;-6.132;0.3;5/5/2020 9:26:12 AM;00:00:24.7690664
1;2;2;2;3;-6.258693;-5.303628;81.14917;Box17;0.513;-5.927998;-5.723154;120.0803;0;;-6.132;0.3;5/5/2020 9:26:12 AM;00:00:24.7912934
1;2;2;2;3;-6.27775;-5.294528;83.68848;Box17;0.517;-5.944531;-5.727293;121.1745;0;;-6.132;0.3;5/5/2020 9:26:12 AM;00:00:24.8136625
1;2;2;2;3;-6.297331;-5.287185;85.98836;Box17;0.521;-5.960366;-5.730653;122.1525;0;;-6.132;0.3;5/5/2020 9:26:12 AM;00:00:24.8359623
1;2;2;2;3;-6.315474;-5.279528;88.20969;Box17;0.527;-5.976596;-5.734312;122.9856;0;;-6.132;0.3;5/5/2020 9:26:12 AM;00:00:24.8584558
1;2;2;2;3;-6.331274;-5.273344;90.63563;Box17;0.533;-5.992329;-5.73764;123.6751;0;;-6.132;0.3;5/5/2020 9:26:12 AM;00:00:24.8805686
1;2;2;2;3;-6.34692;-5.270857;92.76579;Box17;0.538;-6.007345;-5.740262;124.2162;0;;-6.132;0.3;5/5/2020 9:26:12 AM;00:00:24.9029212
1;2;2;2;3;-6.360292;-5.266497;94.56625;Box17;0.544;-6.022029;-5.741601;124.6088;0;;-6.132;0.3;5/5/2020 9:26:12 AM;00:00:24.9253033
1;2;2;2;3;-6.374992;-5.267415;95.18983;Box17;0.550;-6.037101;-5.743101;124.9718;0;;-6.132;0.3;5/5/2020 9:26:12 AM;00:00:24.9476358
1;2;2;2;3;-6.38722;-5.268269;95.07151;Box17;0.556;-6.052155;-5.744254;125.163;0;;-6.132;0.3;5/5/2020 9:26:12 AM;00:00:24.9699664
1;2;2;2;3;-6.401924;-5.269263;95.78996;Box17;0.561;-6.067321;-5.745058;125.3805;0;;-6.132;0.3;5/5/2020 9:26:12 AM;00:00:24.9923420
1;2;2;2;3;-6.417013;-5.274007;95.94737;Box17;0.568;-6.082439;-5.745553;125.6921;0;;-6.132;0.3;5/5/2020 9:26:12 AM;00:00:25.0148426
1;2;2;2;3;-6.431123;-5.278708;95.89871;null;0.000;-6.097746;-5.745026;125.9124;0;;-6.132;0.3;5/5/2020 9:26:12 AM;00:00:25.0369697
1;2;2;2;3;-6.446086;-5.284855;94.57739;null;0.000;-6.113126;-5.743747;126.0009;0;;-6.132;0.3;5/5/2020 9:26:12 AM;00:00:25.0592958
1;2;2;2;3;-6.462163;-5.292871;93.61091;null;0.000;-6.128859;-5.742603;126.0222;0;;-6.132;0.3;5/5/2020 9:26:12 AM;00:00:25.0850608
1;2;2;2;3;-6.476994;-5.301142;92.77936;null;0.000;-6.144153;-5.74013;125.7942;0;;-6.132;0.3;5/5/2020 9:26:12 AM;00:00:25.1065076
1;2;2;2;3;-6.492599;-5.309289;92.02898;null;0.000;-6.159589;-5.737524;125.5347;0;;-6.132;0.3;5/5/2020 9:26:12 AM;00:00:25.1263030
1;2;2;2;3;-6.50995;-5.31877;92.04334;null;0.000;-6.175205;-5.734032;125.1631;0;;-6.132;0.3;5/5/2020 9:26:12 AM;00:00:25.1487105
1;2;2;2;3;-6.527066;-5.328806;92.06234;null;0.000;-6.191509;-5.730699;124.622;0;;-6.132;0.3;5/5/2020 9:26:12 AM;00:00:25.1712079
1;2;2;2;3;-6.544018;-5.340242;90.95713;null;0.000;-6.207263;-5.726291;123.8181;0;;-6.132;0.3;5/5/2020 9:26:12 AM;00:00:25.1962342
1;2;2;2;3;-6.561791;-5.353441;88.92847;null;0.000;-6.223385;-5.721455;123.0186;0;;-6.132;0.3;5/5/2020 9:26:12 AM;00:00:25.2156423
1;2;2;2;3;-6.57947;-5.367888;86.06979;null;0.000;-6.240315;-5.716436;122.3075;0;;-6.132;0.3;5/5/2020 9:26:13 AM;00:00:25.2322377
1;2;2;2;3;-6.59564;-5.383462;83.09649;null;0.000;-6.257471;-5.711514;121.5703;0;;-6.132;0.3;5/5/2020 9:26:13 AM;00:00:25.2448907
1;2;2;2;3;-6.604465;-5.391543;81.54713;null;0.000;-6.26609;-5.708764;121.2394;0;;-6.132;0.3;5/5/2020 9:26:13 AM;00:00:25.2573027
1;2;2;2;3;-6.613234;-5.399549;80.03796;null;0.000;-6.274993;-5.705671;120.9725;0;;-6.132;0.3;5/5/2020 9:26:13 AM;00:00:25.2734582
1;2;2;2;3;-6.621302;-5.406513;78.34597;null;0.000;-6.283648;-5.702306;120.6812;0;;-6.132;0.3;5/5/2020 9:26:13 AM;00:00:25.2858448
1;2;2;2;3;-6.63942;-5.421275;75.64742;null;0.000;-6.300714;-5.695314;120.0528;0;;-6.132;0.3;5/5/2020 9:26:13 AM;00:00:25.3019036
1;2;2;2;3;-6.648263;-5.42799;74.5015;null;0.000;-6.3092;-5.692114;119.6327;0;;-6.132;0.3;5/5/2020 9:26:13 AM;00:00:25.3164981
1;2;2;2;3;-6.657189;-5.434584;73.42864;null;0.000;-6.317846;-5.689075;118.98;0;;-6.132;0.3;5/5/2020 9:26:13 AM;00:00:25.3291994
1;2;2;2;3;-6.674963;-5.449333;71.40267;null;0.000;-6.334921;-5.683178;117.7296;0;;-6.132;0.3;5/5/2020 9:26:13 AM;00:00:25.3549268
1;2;2;2;3;-6.682558;-5.455736;70.10778;null;0.000;-6.343116;-5.679912;117.1913;0;;-6.132;0.3;5/5/2020 9:26:13 AM;00:00:25.3674873
1;2;2;2;3;-6.699182;-5.471452;66.76405;null;0.000;-6.36048;-5.673316;115.8919;0;;-6.132;0.3;5/5/2020 9:26:13 AM;00:00:25.3834842
1;2;2;2;3;-6.706427;-5.477657;65.03754;null;0.000;-6.369357;-5.67004;115.3801;0;;-6.132;0.3;5/5/2020 9:26:13 AM;00:00:25.3959876
1;2;2;2;3;-6.722807;-5.491329;61.81274;null;0.000;-6.387149;-5.663314;114.5385;0;;-6.132;0.3;5/5/2020 9:26:13 AM;00:00:25.4084461
1;2;2;2;3;-6.731014;-5.496869;60.62263;null;0.000;-6.395875;-5.659933;114.1279;0;;-6.132;0.3;5/5/2020 9:26:13 AM;00:00:25.4245739
1;2;2;2;3;-6.739174;-5.501262;59.99116;null;0.000;-6.404816;-5.656785;113.8545;0;;-6.132;0.3;5/5/2020 9:26:13 AM;00:00:25.4372931
1;2;2;2;3;-6.747383;-5.506145;59.60296;null;0.000;-6.413728;-5.653728;113.6627;0;;-6.132;0.3;5/5/2020 9:26:13 AM;00:00:25.4532178
1;2;2;2;3;-6.756461;-5.510844;59.0719;null;0.000;-6.422844;-5.651258;113.5238;0;;-6.132;0.3;5/5/2020 9:26:13 AM;00:00:25.4656326
1;2;2;2;3;-6.772575;-5.519624;57.22091;null;0.000;-6.439742;-5.646341;113.0016;0;;-6.132;0.3;5/5/2020 9:26:13 AM;00:00:25.4782906
1;2;2;2;3;-6.781348;-5.524076;56.01051;null;0.000;-6.447796;-5.644462;112.6417;0;;-6.132;0.3;5/5/2020 9:26:13 AM;00:00:25.4945533
1;2;2;2;3;-6.788848;-5.527752;54.68782;null;0.000;-6.45556;-5.642766;112.2693;0;;-6.132;0.3;5/5/2020 9:26:13 AM;00:00:25.5169166
1;2;2;2;3;-6.805348;-5.535137;52.14088;null;0.000;-6.470655;-5.6401;111.5913;0;;-6.132;0.3;5/5/2020 9:26:13 AM;00:00:25.5331010
1;2;2;2;3;-6.821527;-5.541118;50.40549;null;0.000;-6.483998;-5.637896;110.6799;0;;-6.132;0.3;5/5/2020 9:26:13 AM;00:00:25.5462617
1;2;2;2;3;-6.829224;-5.54303;49.80764;null;0.000;-6.490702;-5.637322;110.1478;0;;-6.132;0.3;5/5/2020 9:26:13 AM;00:00:25.5591728
1;2;2;2;3;-6.83691;-5.544708;49.34421;null;0.000;-6.497711;-5.636053;109.6837;0;;-6.132;0.3;5/5/2020 9:26:13 AM;00:00:25.5751561
1;2;2;2;3;-6.84529;-5.546038;48.90298;null;0.000;-6.503904;-5.635458;109.2088;0;;-6.132;0.3;5/5/2020 9:26:13 AM;00:00:25.5877730
1;2;2;2;3;-6.861244;-5.548916;47.98514;null;0.000;-6.517094;-5.634335;108.3913;0;;-6.132;0.3;5/5/2020 9:26:13 AM;00:00:25.6038961
1;2;2;2;3;-6.869633;-5.549477;47.6719;null;0.000;-6.524043;-5.633719;108.0278;0;;-6.132;0.3;5/5/2020 9:26:13 AM;00:00:25.6164136
1;2;2;2;3;-6.877634;-5.549626;47.49849;null;0.000;-6.530667;-5.633104;107.753;0;;-6.132;0.3;5/5/2020 9:26:13 AM;00:00:25.6290394
1;2;2;2;3;-6.893935;-5.549333;47.22792;null;0.000;-6.543967;-5.632423;107.1546;0;;-6.132;0.3;5/5/2020 9:26:13 AM;00:00:25.6452891
1;2;2;2;3;-6.902424;-5.548597;47.33627;null;0.000;-6.550811;-5.632664;106.7939;0;;-6.132;0.3;5/5/2020 9:26:13 AM;00:00:25.6674885
